  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1881          63     0.02054  0.02033  0.50   43030     875   42590   630323  14.65
  1881          64     0.02418  0.02389  0.50   42155    1007   41653   587733  13.94
  1881          65     0.02663  0.02629  0.52   41148    1082   40633   546080  13.27
  1881          66     0.02772  0.02735  0.50   40066    1096   39522   505447  12.62
  1881          67     0.03255  0.03206  0.53   38970    1249   38382   465926  11.96
  1881          68     0.03409  0.03352  0.51   37721    1265   37098   427544  11.33
  1881          69     0.04113  0.04031  0.51   36456    1470   35732   390446  10.71
  1881          70     0.04528  0.04429  0.50   34987    1549   34217   354714  10.14
  1881          71     0.04671  0.04566  0.51   33437    1527   32691   320497   9.59
  1881          72     0.05648  0.05495  0.51   31910    1753   31047   287806   9.02
  1881          73     0.06002  0.05822  0.49   30157    1756   29253   256760   8.51
  1881          74     0.06616  0.06404  0.50   28401    1819   27492   227506   8.01
  1881          75     0.07259  0.07004  0.50   26582    1862   25648   200014   7.52
  1881          76     0.08055  0.07745  0.50   24721    1915   23768   174366   7.05
  1881          77     0.09089  0.08695  0.50   22806    1983   21817   150598   6.60
  1881          78     0.10734  0.10198  0.51   20823    2124   19783   128781   6.18
  1881          79     0.11287  0.10698  0.51   18699    2000   17723   108998   5.83
  1881          80     0.12113  0.11428  0.51   16699    1908   15755    91274   5.47
  1881          81     0.13136  0.12313  0.49   14791    1821   13864    75520   5.11
  1881          82     0.14946  0.13898  0.50   12969    1803   12060    61656   4.75
  1881          83     0.18276  0.16783  0.51   11167    1874   10255    49595   4.44
  1881          84     0.19011  0.17353  0.50    9293    1613    8482    39341   4.23
  1881          85     0.20952  0.18970  0.50    7680    1457    6954    30859   4.02
  1881          86     0.21876  0.19760  0.51    6223    1230    5621    23905   3.84
  1881          87     0.23997  0.21384  0.49    4993    1068    4450    18283   3.66
  1881          88     0.25329  0.22363  0.48    3926     878    3466    13834   3.52
  1881          89     0.25086  0.22268  0.50    3048     679    2705    10368   3.40
  1881          90     0.28257  0.24704  0.49    2369     585    2071     7662   3.23
  1881          91     0.29659  0.25829  0.50    1784     461    1553     5591   3.13
  1881          92     0.30000  0.26118  0.50    1323     346    1152     4038   3.05
  1881          93     0.29670  0.25796  0.49     978     252     850     2886   2.95
  1881          94     0.44658  0.36481  0.50     725     265     593     2036   2.81
  1881          95     0.28608  0.25000  0.50     461     115     403     1443   3.13
  1881          96     0.35357  0.29730  0.46     346     103     291     1041   3.01
  1881          97     0.32512  0.28205  0.53     243      68     211      750   3.09
  1881          98     0.35417  0.30357  0.53     174      53     149      540   3.10
  1881          99     0.29412  0.25641  0.50     121      31     106      390   3.21
  1881         100     0.26582  0.24138  0.62      90      22      82      284   3.15
  1881         101     0.24590  0.22727  0.67      68      16      63      202   2.95
  1881         102     0.26667  0.23529  0.50      53      12      47      139   2.63
  1881         103     0.44118  0.38462  0.67      40      16      35       92   2.28
  1881         104     0.47368  0.37500  0.44      25       9      20       57   2.29
  1881         105     0.21429  0.20000  0.67      16       3      15       37   2.40
  1881         106     0.60000  0.50000  0.67      12       6      10       23   1.83
  1881         107     0.00000  0.00000  0.50       6       0       6       12   2.00
  1881         108     0.60000  0.50000  0.67       6       3       5        6   1.00
  1881         109     3.00000  1.00000  0.33       3       3       1        1   0.33
  1881         110+          .        .     .       0       0       0        0      .
  1882           0     0.16662  0.15034  0.35  100000   15034   90228  4573533  45.74
  1882           1     0.05227  0.05090  0.49   84966    4325   82740  4483305  52.77
  1882           2     0.03673  0.03609  0.52   80641    2911   79236  4400565  54.57
  1882           3     0.02909  0.02868  0.51   77731    2229   76631  4321329  55.59
  1882           4     0.01754  0.01738  0.47   75501    1312   74801  4244699  56.22
  1882           5     0.00955  0.00951  0.50   74190     705   73840  4169897  56.21
  1882           6     0.00754  0.00751  0.52   73484     552   73221  4096057  55.74
  1882           7     0.00714  0.00711  0.51   72932     519   72678  4022836  55.16
  1882           8     0.00748  0.00745  0.52   72414     540   72155  3950158  54.55
  1882           9     0.00729  0.00727  0.51   71874     522   71618  3878003  53.96
  1882          10     0.00658  0.00656  0.51   71352     468   71121  3806385  53.35
  1882          11     0.00486  0.00485  0.50   70883     344   70712  3735263  52.70
  1882          12     0.00437  0.00436  0.48   70540     307   70381  3664551  51.95
  1882          13     0.00417  0.00416  0.52   70233     292   70092  3594170  51.18
  1882          14     0.00461  0.00460  0.50   69940     322   69780  3524077  50.39
  1882          15     0.00467  0.00466  0.51   69619     325   69458  3454298  49.62
  1882          16     0.00543  0.00541  0.51   69294     375   69111  3384839  48.85
  1882          17     0.00593  0.00591  0.51   68919     407   68719  3315729  48.11
  1882          18     0.00648  0.00646  0.51   68512     442   68295  3247010  47.39
  1882          19     0.00634  0.00632  0.50   68069     430   67852  3178715  46.70
  1882          20     0.00639  0.00637  0.50   67639     431   67422  3110862  45.99
  1882          21     0.00672  0.00669  0.51   67208     450   66985  3043440  45.28
  1882          22     0.00716  0.00713  0.53   66758     476   66534  2976455  44.59
  1882          23     0.00666  0.00664  0.51   66282     440   66066  2909920  43.90
  1882          24     0.00617  0.00615  0.53   65842     405   65650  2843855  43.19
  1882          25     0.00714  0.00712  0.51   65437     466   65209  2778205  42.46
  1882          26     0.00720  0.00717  0.50   64971     466   64739  2712996  41.76
  1882          27     0.00746  0.00743  0.51   64505     480   64269  2648257  41.06
  1882          28     0.00766  0.00763  0.51   64025     489   63784  2583988  40.36
  1882          29     0.00677  0.00675  0.53   63537     429   63335  2520204  39.67
  1882          30     0.00736  0.00733  0.51   63108     463   62881  2456869  38.93
  1882          31     0.00734  0.00731  0.51   62645     458   62421  2393989  38.21
  1882          32     0.00777  0.00774  0.50   62187     481   61947  2331568  37.49
  1882          33     0.00736  0.00733  0.51   61706     453   61482  2269621  36.78
  1882          34     0.00925  0.00921  0.50   61254     564   60969  2208139  36.05
  1882          35     0.00905  0.00901  0.53   60690     547   60434  2147169  35.38
  1882          36     0.01239  0.01231  0.48   60142     741   59758  2086735  34.70
  1882          37     0.00924  0.00921  0.54   59402     547   59152  2026978  34.12
  1882          38     0.00817  0.00814  0.50   58855     479   58613  1967825  33.44
  1882          39     0.00707  0.00704  0.54   58376     411   58185  1909212  32.71
  1882          40     0.00885  0.00881  0.49   57965     511   57706  1851027  31.93
  1882          41     0.00946  0.00941  0.53   57454     541   57200  1793321  31.21
  1882          42     0.00630  0.00628  0.51   56913     358   56738  1736121  30.50
  1882          43     0.00886  0.00882  0.51   56556     499   56311  1679382  29.69
  1882          44     0.00806  0.00802  0.51   56057     450   55836  1623071  28.95
  1882          45     0.00825  0.00822  0.50   55607     457   55377  1567235  28.18
  1882          46     0.00853  0.00850  0.50   55150     469   54917  1511859  27.41
  1882          47     0.00960  0.00955  0.50   54682     522   54423  1456941  26.64
  1882          48     0.00956  0.00952  0.53   54159     516   53915  1402519  25.90
  1882          49     0.00870  0.00866  0.52   53644     465   53420  1348603  25.14
  1882          50     0.00851  0.00848  0.49   53179     451   52951  1295183  24.36
  1882          51     0.00940  0.00935  0.49   52728     493   52475  1242233  23.56
  1882          52     0.00902  0.00898  0.49   52235     469   51997  1189757  22.78
  1882          53     0.01168  0.01162  0.52   51766     601   51476  1137760  21.98
  1882          54     0.01287  0.01279  0.51   51164     654   50841  1086284  21.23
  1882          55     0.01325  0.01317  0.51   50510     665   50185  1035443  20.50
  1882          56     0.01470  0.01460  0.50   49845     728   49481   985258  19.77
  1882          57     0.01602  0.01590  0.52   49118     781   48746   935777  19.05
  1882          58     0.01499  0.01488  0.50   48337     719   47974   887031  18.35
  1882          59     0.01552  0.01540  0.50   47617     734   47253   839058  17.62
  1882          60     0.01791  0.01775  0.49   46884     832   46456   791804  16.89
  1882          61     0.01984  0.01965  0.52   46052     905   45615   745348  16.19
  1882          62     0.02113  0.02090  0.49   45147     944   44663   699733  15.50
  1882          63     0.02263  0.02238  0.50   44203     989   43712   655069  14.82
  1882          64     0.02460  0.02430  0.49   43214    1050   42684   611357  14.15
  1882          65     0.02538  0.02507  0.51   42164    1057   41648   568674  13.49
  1882          66     0.03188  0.03141  0.52   41107    1291   40492   527026  12.82
  1882          67     0.03296  0.03242  0.49   39816    1291   39159   486534  12.22
  1882          68     0.03418  0.03361  0.51   38525    1295   37888   447375  11.61
  1882          69     0.03930  0.03855  0.51   37230    1435   36522   409487  11.00
  1882          70     0.04640  0.04533  0.49   35795    1623   34975   372965  10.42
  1882          71     0.04949  0.04833  0.52   34172    1652   33372   337990   9.89
  1882          72     0.05000  0.04881  0.51   32521    1587   31743   304618   9.37
  1882          73     0.05600  0.05452  0.51   30933    1686   30115   272875   8.82
  1882          74     0.06075  0.05898  0.51   29247    1725   28395   242759   8.30
  1882          75     0.07312  0.07054  0.50   27522    1941   26551   214365   7.79
  1882          76     0.07098  0.06855  0.50   25580    1754   24706   187814   7.34
  1882          77     0.08026  0.07725  0.51   23827    1841   22931   163108   6.85
  1882          78     0.09189  0.08787  0.50   21986    1932   21024   140177   6.38
