  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1901          68     0.04963  0.04843  0.50   31392    1520   30631   333019  10.61
  1901          69     0.05599  0.05449  0.51   29871    1628   29070   302388  10.12
  1901          70     0.06753  0.06525  0.48   28244    1843   27290   273318   9.68
  1901          71     0.06350  0.06155  0.50   26401    1625   25592   246028   9.32
  1901          72     0.07026  0.06786  0.50   24776    1681   23931   220436   8.90
  1901          73     0.07281  0.07025  0.50   23095    1622   22283   196505   8.51
  1901          74     0.07649  0.07373  0.51   21472    1583   20696   174222   8.11
  1901          75     0.08975  0.08588  0.50   19889    1708   19030   153525   7.72
  1901          76     0.08722  0.08363  0.51   18181    1520   17433   134495   7.40
  1901          77     0.09809  0.09358  0.51   16661    1559   15895   117062   7.03
  1901          78     0.10062  0.09582  0.50   15102    1447   14381   101168   6.70
  1901          79     0.10972  0.10397  0.50   13655    1420   12939    86786   6.36
  1901          80     0.11060  0.10473  0.49   12235    1281   11585    73848   6.04
  1901          81     0.12408  0.11698  0.51   10954    1281   10327    62263   5.68
  1901          82     0.13470  0.12583  0.48    9672    1217    9035    51936   5.37
  1901          83     0.14493  0.13498  0.49    8455    1141    7875    42901   5.07
  1901          84     0.16136  0.14945  0.51    7314    1093    6774    35026   4.79
  1901          85     0.15854  0.14692  0.50    6221     914    5765    28251   4.54
  1901          86     0.19097  0.17438  0.50    5307     925    4846    22487   4.24
  1901          87     0.19996  0.18187  0.50    4381     797    3985    17641   4.03
  1901          88     0.20736  0.18770  0.49    3585     673    3245    13656   3.81
  1901          89     0.21266  0.19164  0.48    2912     558    2624    10411   3.58
  1901          90     0.24863  0.22146  0.51    2354     521    2097     7787   3.31
  1901          91     0.29051  0.25313  0.49    1832     464    1597     5691   3.11
  1901          92     0.29287  0.25503  0.49    1369     349    1192     4094   2.99
  1901          93     0.29690  0.25901  0.51    1020     264     889     2902   2.85
  1901          94     0.33294  0.28571  0.50     755     216     648     2013   2.66
  1901          95     0.32727  0.28085  0.49     540     152     463     1364   2.53
  1901          96     0.37850  0.31953  0.51     388     124     328      901   2.32
  1901          97     0.40345  0.33913  0.53     264      90     222      573   2.17
  1901          98     0.53631  0.42105  0.49     175      73     137      351   2.01
  1901          99     0.53774  0.43182  0.54     101      44      81      214   2.12
  1901         100     0.48387  0.40000  0.57      57      23      47      133   2.32
  1901         101     0.31579  0.26667  0.42      34       9      29       86   2.49
  1901         102     0.48000  0.36364  0.33      25       9      19       57   2.25
  1901         103     0.80000  0.57143  0.50      16       9      11       38   2.34
  1901         104     0.00000  0.00000  0.50       7       0       7       26   3.80
  1901         105     0.50000  0.40000  0.50       7       3       6       19   2.80
  1901         106     0.00000  0.00000  0.50       4       0       4       14   3.33
  1901         107     0.00000  0.00000  0.50       4       0       4       10   2.33
  1901         108     0.00000  0.00000  0.50       4       0       4        6   1.33
  1901         109     3.00000  1.00000  0.33       4       4       1        1   0.33
  1901         110+          .        .     .       0       0       0        0      .
  1902           0     0.15424  0.13980  0.33  100000   13980   90634  4505472  45.05
  1902           1     0.04901  0.04775  0.46   86020    4108   83810  4414838  51.32
  1902           2     0.02336  0.02308  0.50   81913    1891   80960  4331028  52.87
  1902           3     0.01787  0.01771  0.50   80022    1417   79309  4250068  53.11
  1902           4     0.01204  0.01196  0.50   78605     940   78130  4170759  53.06
  1902           5     0.01091  0.01085  0.49   77664     843   77237  4092629  52.70
  1902           6     0.00850  0.00846  0.48   76822     650   76485  4015392  52.27
  1902           7     0.00527  0.00526  0.49   76172     400   75969  3938907  51.71
  1902           8     0.00536  0.00535  0.50   75771     405   75567  3862939  50.98
  1902           9     0.00381  0.00380  0.51   75366     287   75226  3787372  50.25
  1902          10     0.00429  0.00428  0.48   75079     322   74913  3712146  49.44
  1902          11     0.00412  0.00412  0.49   74758     308   74602  3637233  48.65
  1902          12     0.00323  0.00323  0.52   74450     240   74335  3562631  47.85
  1902          13     0.00279  0.00278  0.51   74210     207   74109  3488296  47.01
  1902          14     0.00389  0.00388  0.50   74003     287   73859  3414187  46.14
  1902          15     0.00678  0.00676  0.60   73716     498   73515  3340328  45.31
  1902          16     0.01201  0.01193  0.44   73217     873   72726  3266813  44.62
  1902          17     0.00753  0.00751  0.50   72344     543   72072  3194087  44.15
  1902          18     0.00675  0.00672  0.50   71801     483   71560  3122014  43.48
  1902          19     0.00715  0.00712  0.52   71318     508   71073  3050454  42.77
  1902          20     0.01144  0.01137  0.53   70810     805   70433  2979381  42.08
  1902          21     0.00968  0.00964  0.51   70005     675   69672  2908948  41.55
  1902          22     0.00837  0.00834  0.53   69330     578   69057  2839276  40.95
  1902          23     0.00806  0.00803  0.52   68752     552   68487  2770219  40.29
  1902          24     0.00781  0.00778  0.50   68200     530   67934  2701732  39.62
  1902          25     0.00805  0.00802  0.49   67669     542   67394  2633798  38.92
  1902          26     0.00818  0.00815  0.52   67127     547   66866  2566404  38.23
  1902          27     0.00884  0.00880  0.50   66580     586   66285  2499538  37.54
  1902          28     0.00724  0.00721  0.51   65994     476   65759  2433253  36.87
  1902          29     0.00804  0.00801  0.50   65518     525   65259  2367494  36.13
  1902          30     0.00697  0.00694  0.51   64994     451   64772  2302235  35.42
  1902          31     0.00744  0.00741  0.51   64543     478   64308  2237463  34.67
  1902          32     0.00659  0.00657  0.49   64064     421   63851  2173155  33.92
  1902          33     0.00608  0.00606  0.50   63643     386   63451  2109304  33.14
  1902          34     0.00768  0.00765  0.48   63257     484   63008  2045853  32.34
  1902          35     0.00630  0.00628  0.49   62773     394   62573  1982846  31.59
  1902          36     0.00697  0.00695  0.51   62379     433   62168  1920272  30.78
  1902          37     0.02872  0.02837  0.57   61946    1758   61199  1858104  30.00
  1902          38     0.01845  0.01829  0.53   60188    1101   59671  1796906  29.85
  1902          39     0.02251  0.02222  0.42   59087    1313   58324  1737235  29.40
  1902          40     0.00873  0.00869  0.48   57775     502   57512  1678911  29.06
  1902          41     0.01104  0.01098  0.52   57272     629   56971  1621399  28.31
  1902          42     0.01266  0.01258  0.49   56644     712   56277  1564427  27.62
  1902          43     0.01128  0.01122  0.49   55931     627   55610  1508151  26.96
  1902          44     0.00994  0.00989  0.52   55304     547   55043  1452541  26.26
  1902          45     0.01129  0.01123  0.49   54757     615   54441  1397498  25.52
  1902          46     0.01084  0.01078  0.51   54142     584   53854  1343057  24.81
  1902          47     0.01049  0.01043  0.50   53558     559   53281  1289203  24.07
  1902          48     0.01063  0.01058  0.50   53000     561   52717  1235923  23.32
  1902          49     0.01201  0.01194  0.49   52439     626   52118  1183206  22.56
  1902          50     0.01178  0.01171  0.52   51813     607   51520  1131088  21.83
  1902          51     0.01286  0.01278  0.50   51206     654   50878  1079567  21.08
  1902          52     0.01241  0.01233  0.49   50552     623   50236  1028690  20.35
  1902          53     0.01492  0.01481  0.50   49928     739   49559   978454  19.60
  1902          54     0.01543  0.01531  0.50   49189     753   48813   928895  18.88
  1902          55     0.01806  0.01790  0.50   48436     867   48001   880082  18.17
  1902          56     0.01884  0.01866  0.50   47569     888   47125   832081  17.49
  1902          57     0.02017  0.01996  0.50   46681     932   46212   784956  16.82
  1902          58     0.02278  0.02253  0.50   45749    1031   45236   738744  16.15
  1902          59     0.02590  0.02557  0.50   44719    1143   44152   693508  15.51
  1902          60     0.02809  0.02771  0.51   43575    1207   42979   649356  14.90
  1902          61     0.03020  0.02975  0.50   42368    1260   41734   606377  14.31
  1902          62     0.03235  0.03183  0.49   41107    1308   40447   564643  13.74
  1902          63     0.03695  0.03628  0.50   39799    1444   39079   524197  13.17
  1902          64     0.03890  0.03816  0.50   38355    1463   37625   485118  12.65
  1902          65     0.04314  0.04223  0.50   36892    1558   36111   447493  12.13
  1902          66     0.04781  0.04669  0.50   35334    1650   34510   411382  11.64
  1902          67     0.04918  0.04798  0.49   33684    1616   32862   376872  11.19
  1902          68     0.04795  0.04684  0.51   32068    1502   31326   344010  10.73
  1902          69     0.05817  0.05648  0.48   30566    1726   29676   312684  10.23
  1902          70     0.05701  0.05541  0.49   28839    1598   28027   283008   9.81
  1902          71     0.06504  0.06301  0.50   27241    1716   26391   254981   9.36
  1902          72     0.06779  0.06553  0.49   25525    1673   24672   228590   8.96
  1902          73     0.06971  0.06736  0.50   23852    1607   23050   203918   8.55
  1902          74     0.07752  0.07462  0.50   22246    1660   21415   180868   8.13
  1902          75     0.07943  0.07638  0.50   20586    1572   19796   159453   7.75
  1902          76     0.09261  0.08846  0.49   19013    1682   18160   139657   7.35
  1902          77     0.09608  0.09176  0.51   17331    1590   16552   121497   7.01
  1902          78     0.09934  0.09464  0.50   15741    1490   14995   104945   6.67
  1902          79     0.10873  0.10305  0.49   14251    1469   13507    89950   6.31
  1902          80     0.11422  0.10808  0.50   12783    1382   12096    76443   5.98
  1902          81     0.11651  0.11011  0.50   11401    1255   10775    64347   5.64
  1902          82     0.14161  0.13249  0.51   10146    1344    9492    53572   5.28
